DAE and fast-evolving CNEE overlapping genes																		
# GO	NS	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	enrichment	p_fdr_bh	study_items								
....GO:0009892	BP	negative regulation of metabolic process	46/341	755/9865	0.000158532	4	46	1.762599289	0.022620758	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03695, LALB_v3.1_03741, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05530, LALB_v3.1_05682, LALB_v3.1_05823, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10723								
....GO:0048523	BP	negative regulation of cellular process	80/341	1317/9865	2.39E-07	4	80	1.757304101	0.000116934	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00442, LALB_v3.1_00443, LALB_v3.1_00559, LALB_v3.1_00920, LALB_v3.1_01007, LALB_v3.1_01044, LALB_v3.1_01054, LALB_v3.1_01150, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02233, LALB_v3.1_02543, LALB_v3.1_02558, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02769, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03695, LALB_v3.1_03741, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04927, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05682, LALB_v3.1_05815, LALB_v3.1_05823, LALB_v3.1_05930, LALB_v3.1_05988, LALB_v3.1_06023, LALB_v3.1_06082, LALB_v3.1_06144, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06474, LALB_v3.1_06724, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07536, LALB_v3.1_07786, LALB_v3.1_07815, LALB_v3.1_07862, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_08132, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08290, LALB_v3.1_08348, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08629, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_09992, LALB_v3.1_10410, LALB_v3.1_10682, LALB_v3.1_10723								
.GO:0022414	BP	reproductive process	41/341	677/9865	0.000418678	1	41	1.752015317	0.042547211	LALB_v3.1_00275, LALB_v3.1_00443, LALB_v3.1_00720, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01286, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02233, LALB_v3.1_02353, LALB_v3.1_02759, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04457, LALB_v3.1_05079, LALB_v3.1_05784, LALB_v3.1_05815, LALB_v3.1_05988, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07786, LALB_v3.1_07812, LALB_v3.1_07828, LALB_v3.1_07862, LALB_v3.1_08090, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08347, LALB_v3.1_08402, LALB_v3.1_08442, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08644, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09372, LALB_v3.1_09987								
....GO:0009966	BP	regulation of signal transduction	46/341	760/9865	0.000169705	5	46	1.751003241	0.023527341	LALB_v3.1_00112, LALB_v3.1_00210, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01054, LALB_v3.1_01150, LALB_v3.1_01365, LALB_v3.1_01512, LALB_v3.1_01522, LALB_v3.1_01936, LALB_v3.1_02051, LALB_v3.1_02566, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_04392, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04800, LALB_v3.1_04927, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05988, LALB_v3.1_06144, LALB_v3.1_06251, LALB_v3.1_06724, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07815, LALB_v3.1_07918, LALB_v3.1_07930, LALB_v3.1_08132, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09945, LALB_v3.1_10771								
.....GO:0010605	BP	negative regulation of macromolecule metabolic process	42/341	695/9865	0.000336029	5	42	1.748264731	0.038507528	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03741, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10723								
....GO:0048522	BP	positive regulation of cellular process	89/341	1475/9865	4.60E-08	4	89	1.745583777	3.09791E-05	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00437, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01054, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02050, LALB_v3.1_02051, LALB_v3.1_02233, LALB_v3.1_02257, LALB_v3.1_02496, LALB_v3.1_02497, LALB_v3.1_02500, LALB_v3.1_02543, LALB_v3.1_02558, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02759, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03151, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04225, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04800, LALB_v3.1_04801, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05077, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05741, LALB_v3.1_05815, LALB_v3.1_05981, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06082, LALB_v3.1_06144, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_06806, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07536, LALB_v3.1_07786, LALB_v3.1_07812, LALB_v3.1_07814, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_07930, LALB_v3.1_08090, LALB_v3.1_08132, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08402, LALB_v3.1_08420, LALB_v3.1_08637, LALB_v3.1_08809, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09388, LALB_v3.1_09633, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_09992, LALB_v3.1_10723, LALB_v3.1_10771								
.....GO:0031324	BP	negative regulation of cellular metabolic process	42/341	699/9865	0.000361369	5	42	1.738260355	0.040130603	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_05823, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06815, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10723								
...GO:0048518	BP	positive regulation of biological process	96/341	1614/9865	2.43E-08	3	96	1.720720819	2.0135E-05	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00437, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01054, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01907, LALB_v3.1_01936, LALB_v3.1_02050, LALB_v3.1_02051, LALB_v3.1_02233, LALB_v3.1_02257, LALB_v3.1_02354, LALB_v3.1_02496, LALB_v3.1_02497, LALB_v3.1_02500, LALB_v3.1_02543, LALB_v3.1_02558, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02759, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03026, LALB_v3.1_03151, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04225, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04800, LALB_v3.1_04801, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05077, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05741, LALB_v3.1_05815, LALB_v3.1_05981, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06082, LALB_v3.1_06144, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_06724, LALB_v3.1_06806, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07536, LALB_v3.1_07786, LALB_v3.1_07812, LALB_v3.1_07814, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_07930, LALB_v3.1_08016, LALB_v3.1_08090, LALB_v3.1_08132, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08402, LALB_v3.1_08420, LALB_v3.1_08637, LALB_v3.1_08809, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09388, LALB_v3.1_09633, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_09992, LALB_v3.1_10723, LALB_v3.1_10771								
....GO:0003677	MF	DNA binding	49/341	828/9865	0.000201125	4	49	1.712018502	0.035768543	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01864, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02775, LALB_v3.1_03164, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04443, LALB_v3.1_04510, LALB_v3.1_04801, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06529, LALB_v3.1_06545, LALB_v3.1_06546, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08809, LALB_v3.1_09423, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10546, LALB_v3.1_10723								
.......GO:0006355	BP	regulation of DNA-templated transcription	51/341	866/9865	0.000131079	8	51	1.703707341	0.020463509	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02379, LALB_v3.1_02496, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04510, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_06529, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10546								
......GO:2001141	BP	regulation of RNA biosynthetic process	51/341	867/9865	0.00013336	7	51	1.70174228	0.020522204	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02379, LALB_v3.1_02496, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04510, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_06529, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10546								
...GO:0048519	BP	negative regulation of biological process	82/341	1396/9865	7.20E-07	3	82	1.699304254	0.000310286	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00442, LALB_v3.1_00443, LALB_v3.1_00559, LALB_v3.1_00920, LALB_v3.1_01007, LALB_v3.1_01044, LALB_v3.1_01054, LALB_v3.1_01150, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01908, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02233, LALB_v3.1_02543, LALB_v3.1_02558, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02769, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03695, LALB_v3.1_03741, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04927, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05682, LALB_v3.1_05815, LALB_v3.1_05823, LALB_v3.1_05930, LALB_v3.1_05988, LALB_v3.1_06023, LALB_v3.1_06082, LALB_v3.1_06144, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06474, LALB_v3.1_06724, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07536, LALB_v3.1_07786, LALB_v3.1_07815, LALB_v3.1_07862, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_08132, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08290, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08629, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_09992, LALB_v3.1_10410, LALB_v3.1_10682, LALB_v3.1_10723								
...GO:0005886	CC	plasma membrane	69/341	1190/9865	1.30E-05	3	69	1.677431676	0.002057033	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00437, LALB_v3.1_00442, LALB_v3.1_00841, LALB_v3.1_00972, LALB_v3.1_01044, LALB_v3.1_01054, LALB_v3.1_01245, LALB_v3.1_01286, LALB_v3.1_01410, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01522, LALB_v3.1_01558, LALB_v3.1_01787, LALB_v3.1_01908, LALB_v3.1_02200, LALB_v3.1_02231, LALB_v3.1_02233, LALB_v3.1_02566, LALB_v3.1_02759, LALB_v3.1_03151, LALB_v3.1_03307, LALB_v3.1_03776, LALB_v3.1_03886, LALB_v3.1_04022, LALB_v3.1_04457, LALB_v3.1_04800, LALB_v3.1_04847, LALB_v3.1_05077, LALB_v3.1_05079, LALB_v3.1_05536, LALB_v3.1_05663, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05966, LALB_v3.1_06011, LALB_v3.1_06023, LALB_v3.1_06355, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_06828, LALB_v3.1_06867, LALB_v3.1_07140, LALB_v3.1_07299, LALB_v3.1_07813, LALB_v3.1_07867, LALB_v3.1_07918, LALB_v3.1_07919, LALB_v3.1_08090, LALB_v3.1_08244, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08440, LALB_v3.1_08629, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08857, LALB_v3.1_08947, LALB_v3.1_09278, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09609, LALB_v3.1_09992, LALB_v3.1_10499, LALB_v3.1_10682								
.....GO:0051252	BP	regulation of RNA metabolic process	57/341	985/9865	9.65E-05	6	57	1.674099766	0.016502981	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00720, LALB_v3.1_00920, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02379, LALB_v3.1_02496, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04510, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_06529, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10546, LALB_v3.1_10723								
..GO:0007165	BP	signal transduction	58/341	1015/9865	0.00012013	4	58	1.653121072	0.019313983	LALB_v3.1_00112, LALB_v3.1_01245, LALB_v3.1_01365, LALB_v3.1_01410, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01522, LALB_v3.1_01936, LALB_v3.1_02051, LALB_v3.1_02233, LALB_v3.1_02497, LALB_v3.1_02566, LALB_v3.1_03164, LALB_v3.1_03585, LALB_v3.1_04392, LALB_v3.1_04457, LALB_v3.1_04800, LALB_v3.1_04846, LALB_v3.1_05525, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_05997, LALB_v3.1_06023, LALB_v3.1_06103, LALB_v3.1_06144, LALB_v3.1_06474, LALB_v3.1_06491, LALB_v3.1_06815, LALB_v3.1_07003, LALB_v3.1_07082, LALB_v3.1_07299, LALB_v3.1_07536, LALB_v3.1_07786, LALB_v3.1_07813, LALB_v3.1_07815, LALB_v3.1_07828, LALB_v3.1_07838, LALB_v3.1_07867, LALB_v3.1_07928, LALB_v3.1_08090, LALB_v3.1_08132, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08293, LALB_v3.1_08347, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08629, LALB_v3.1_08689, LALB_v3.1_08947, LALB_v3.1_08976, LALB_v3.1_09372, LALB_v3.1_09614, LALB_v3.1_09992, LALB_v3.1_10812								
...GO:0050794	BP	regulation of cellular process	169/341	2981/9865	2.83513E-14	3.00E+00	1.69E+02	1.640089088	1.31E-10	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00437, LALB_v3.1_00442, LALB_v3.1_00443, LALB_v3.1_00559, LALB_v3.1_00720, LALB_v3.1_00841, LALB_v3.1_00920, LALB_v3.1_01007, LALB_v3.1_01044, LALB_v3.1_01053, LALB_v3.1_01054, LALB_v3.1_01150, LALB_v3.1_01245, LALB_v3.1_01365, LALB_v3.1_01410, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01522, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_01908, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02050, LALB_v3.1_02051, LALB_v3.1_02200, LALB_v3.1_02233, LALB_v3.1_02256, LALB_v3.1_02257, LALB_v3.1_02379, LALB_v3.1_02439, LALB_v3.1_02496, LALB_v3.1_02497, LALB_v3.1_02500, LALB_v3.1_02518, LALB_v3.1_02543, LALB_v3.1_02558, LALB_v3.1_02559, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02759, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_02980, LALB_v3.1_03026, LALB_v3.1_03151, LALB_v3.1_03164, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03695, LALB_v3.1_03741, LALB_v3.1_03746, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04225, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04451, LALB_v3.1_04457, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04800, LALB_v3.1_04801, LALB_v3.1_04846, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05077, LALB_v3.1_05489, LALB_v3.1_05525, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_05767, LALB_v3.1_05815, LALB_v3.1_05823, LALB_v3.1_05930, LALB_v3.1_05966, LALB_v3.1_05981, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06023, LALB_v3.1_06024, LALB_v3.1_06082, LALB_v3.1_06103, LALB_v3.1_06144, LALB_v3.1_06162, LALB_v3.1_06251, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06474, LALB_v3.1_06490, LALB_v3.1_06491, LALB_v3.1_06529, LALB_v3.1_06724, LALB_v3.1_06806, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_07003, LALB_v3.1_07082, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07419, LALB_v3.1_07536, LALB_v3.1_07786, LALB_v3.1_07812, LALB_v3.1_07813, LALB_v3.1_07814, LALB_v3.1_07815, LALB_v3.1_07828, LALB_v3.1_07838, LALB_v3.1_07862, LALB_v3.1_07867, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_07930, LALB_v3.1_08090, LALB_v3.1_08132, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08290, LALB_v3.1_08293, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08402, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08629, LALB_v3.1_08634, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08809, LALB_v3.1_08857, LALB_v3.1_08947, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09372, LALB_v3.1_09388, LALB_v3.1_09423, LALB_v3.1_09614, LALB_v3.1_09633, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_09992, LALB_v3.1_10410, LALB_v3.1_10499, LALB_v3.1_10546, LALB_v3.1_10682, LALB_v3.1_10723, LALB_v3.1_10771, LALB_v3.1_10812								
